,Month,Day,Day Of Week,Airline,Origin Airport Delay Rate,Destination Airport Delay Rate,Scheduled Time,Distance,Scheduled Departure Hour,Scheduled Departure Minute,Arrival Delay
66163,1,4,7,UA,0.0,0.0,182,1222,9,39,-2.0
66164,1,2,5,WN,0.0,0.0,185,1072,18,15,3.0
66165,1,6,2,WN,0.0,0.0,135,647,8,5,-27.0
66166,1,5,1,WN,0.6024960169941582,0.0,145,850,11,50,-1.0
66167,1,5,1,OO,0.0,0.0,45,86,14,32,-1.0
66168,1,3,6,OO,0.0,0.0,87,421,11,47,284.0
66169,1,2,5,AA,0.0,0.5669613974552512,204,1197,10,0,16.0
66170,1,4,7,WN,0.0,0.0,125,822,17,25,65.0
66171,1,6,2,AA,0.0,0.0,216,1592,6,5,-3.0
66172,1,4,7,WN,0.5444444444444444,0.0,90,500,17,40,35.0
66173,1,6,2,AA,0.0,0.0,71,236,9,30,-6.0
66174,1,6,2,NK,0.0,0.0,72,258,15,20,22.0
66175,1,2,5,EV,0.0,0.0,63,227,10,9,-3.0
66176,1,6,2,NK,0.6024960169941582,0.0,112,628,18,45,-10.0
66177,1,4,7,WN,0.0,0.0,255,1587,15,45,-11.0
66178,1,7,3,UA,0.6091626479614204,0.0,282,1846,9,46,12.0
66179,1,4,7,AA,0.5414123801220575,0.51004702864472,235,1303,6,25,9.0
66180,1,6,2,EV,0.5535870516185477,0.6233766233766234,45,134,17,45,102.0
66181,1,7,3,WN,0.0,0.0,70,237,7,5,17.0
66182,1,4,7,AS,0.0,0.51004702864472,220,1660,13,15,6.0
66183,1,5,1,WN,0.0,0.0,120,786,17,45,1.0
66184,1,2,5,AA,0.0,0.5669613974552512,235,1723,15,40,-1.0
66185,1,1,4,DL,0.0,0.5392156862745098,118,563,19,47,-9.0
66186,1,2,5,UA,0.0,0.0,204,1222,21,15,51.0
66187,1,2,5,WN,0.0,0.5013150973172015,125,651,17,0,45.0
66188,1,4,7,VX,0.0,0.0,90,414,19,45,-3.0
66189,1,1,4,AS,0.0,0.0,345,2552,9,45,-29.0
66190,1,5,1,AA,0.5535870516185477,0.0,115,731,19,55,8.0
66191,1,2,5,B6,0.0,0.0,281,2248,23,19,2.0
66192,1,6,2,US,0.0,0.0,271,1727,20,5,23.0
66193,1,3,6,HA,0.0,0.0,37,100,15,55,39.0
66194,1,5,1,WN,0.0,0.0,75,302,17,30,44.0
66195,1,5,1,WN,0.0,0.0,185,1072,8,0,22.0
66196,1,5,1,UA,0.0,0.0,64,305,21,12,-5.0
66197,1,3,6,WN,0.0,0.0,355,2295,9,25,-8.0
66198,1,4,7,WN,0.0,0.0,115,402,7,0,-26.0
66199,1,5,1,AA,0.5535870516185477,0.5013150973172015,120,641,14,30,157.0
66200,1,4,7,AA,0.5535870516185477,0.5384615384615384,130,861,20,5,26.0
66201,1,4,7,US,0.0,0.0,165,1107,8,25,-23.0
66202,1,3,6,OO,0.0,0.0,72,199,11,14,-11.0
66203,1,2,5,OO,0.0,0.0,108,451,8,5,-24.0
66204,1,1,4,AS,0.0,0.0,330,2562,23,5,-36.0
66205,1,5,1,NK,0.0,0.0,207,1487,1,15,23.0
66206,1,1,4,OO,0.0,0.0,76,326,14,24,-1.0
66207,1,3,6,EV,0.0,0.0,59,192,7,35,-13.0
66208,1,2,5,US,0.0,0.0,115,600,18,5,-10.0
66209,1,7,3,AA,0.5356359649122807,0.0,276,1671,11,0,20.0
66210,1,2,5,WN,0.6024960169941582,0.0,170,991,8,30,8.0
66211,1,2,5,WN,0.6024960169941582,0.0,130,896,19,35,16.0
66212,1,5,1,VX,0.0,0.0,125,679,19,35,-16.0
66213,1,4,7,WN,0.0,0.5013150973172015,155,1024,8,40,13.0
66214,1,1,4,OO,0.0,0.6912751677852349,128,737,14,34,54.0
66215,1,4,7,AS,0.0,0.0,230,1448,23,50,7.0
66216,1,5,1,HA,0.0,0.0,320,2599,23,20,3.0
66217,1,4,7,MQ,0.5535870516185477,0.0,108,641,20,10,23.0
66218,1,5,1,MQ,0.0,0.5669613974552512,75,240,9,55,97.0
66219,1,5,1,WN,0.5681016231474947,0.0,170,937,15,25,19.0
66220,1,4,7,B6,0.0,0.0,89,301,15,31,68.0
66221,1,6,2,B6,0.0,0.0,100,399,10,20,284.0
66222,1,7,3,WN,0.0,0.0,65,237,10,10,10.0
66223,1,2,5,US,0.0,0.0,164,1013,19,30,-5.0
66224,1,2,5,MQ,0.6091626479614204,0.6140350877192983,133,716,10,50,24.0
66225,1,1,4,UA,0.0,0.0,313,2398,12,40,-17.0
66226,1,4,7,WN,0.0,0.0,170,1180,11,30,-7.0
66227,1,2,5,OO,0.0,0.0,64,216,15,35,75.0
66228,1,3,6,AA,0.5535870516185477,0.0,145,813,12,45,-8.0
66229,1,5,1,US,0.5535870516185477,0.0,141,936,10,20,0.0
66230,1,2,5,DL,0.0,0.0,118,761,15,45,7.0
66231,1,5,1,WN,0.0,0.0,235,1891,10,5,52.0
66232,1,1,4,B6,0.0,0.0,173,1185,15,50,8.0
66233,1,5,1,OO,0.0,0.0,56,160,8,21,-5.0
66234,1,6,2,AA,0.0,0.51004702864472,178,1235,7,2,11.0
66235,1,1,4,UA,0.6091626479614204,0.5013150973172015,166,888,17,24,17.0
66236,1,6,2,UA,0.0,0.0,302,2419,22,31,16.0
66237,1,1,4,B6,0.0,0.0,82,354,13,10,15.0
66238,1,5,1,AA,0.0,0.51004702864472,200,1431,11,55,-11.0
66239,1,2,5,DL,0.0,0.0,93,484,14,10,-15.0
66240,1,6,2,UA,0.0,0.0,348,2447,9,1,15.0
66241,1,1,4,OO,0.0,0.0,60,160,9,45,1.0
66242,1,5,1,AA,0.0,0.51004702864472,170,1235,1,5,12.0
66243,1,6,2,DL,0.0,0.0,143,721,20,59,-2.0
66244,1,1,4,UA,0.6024960169941582,0.0,172,967,14,45,-33.0
66245,1,3,6,UA,0.6091626479614204,0.0,136,867,6,20,-15.0
66246,1,2,5,WN,0.0,0.0,70,283,22,5,2.0
66247,1,5,1,DL,0.0,0.0,83,259,8,25,-18.0
66248,1,3,6,EV,0.5356359649122807,0.5608465608465608,55,120,8,50,106.0
66249,1,4,7,US,0.0,0.0,84,361,16,35,9.0
66250,1,2,5,OO,0.6024960169941582,0.5757575757575758,64,230,15,38,-6.0
66251,1,2,5,MQ,0.5444444444444444,0.5669613974552512,80,177,16,25,-19.0
66252,1,5,1,DL,0.0,0.0,237,1426,17,45,18.0
66253,1,6,2,AS,0.0,0.0,232,1533,19,30,-17.0
66254,1,7,3,DL,0.0,0.0,324,2586,6,30,-21.0
66255,1,3,6,US,0.0,0.0,292,2153,9,58,42.0
66256,1,5,1,WN,0.6024960169941582,0.5455043859649122,220,1605,11,40,-8.0
66257,1,1,4,UA,0.0,0.0,143,689,16,45,11.0
66258,1,5,1,MQ,0.0,0.0,42,125,11,24,-9.0
66259,1,4,7,NK,0.5671476137624861,0.5669613974552512,158,733,8,30,39.0
66260,1,1,4,AA,0.5535870516185477,0.0,230,1464,21,30,17.0
66261,1,5,1,OO,0.6091626479614204,0.0,48,67,10,17,88.0
66262,1,5,1,NK,0.6024960169941582,0.0,105,602,12,40,85.0
66263,1,1,4,AA,0.5182724252491694,0.0,60,187,12,55,11.0
66264,1,5,1,OO,0.6091626479614204,0.5460992907801419,191,1041,17,55,34.0
66265,1,3,6,UA,0.0,0.5013150973172015,139,862,19,23,69.0
66266,1,4,7,OO,0.0,0.0,169,902,8,23,-4.0
66267,1,2,5,WN,0.0,0.0,65,255,13,50,10.0
66268,1,7,3,DL,0.0,0.0,119,516,5,35,-20.0
66269,1,6,2,OO,0.0,0.0,63,109,6,20,-17.0
66270,1,1,4,US,0.5414123801220575,0.51004702864472,227,1303,11,40,5.0
66271,1,3,6,B6,0.0,0.0,150,965,11,35,110.0
66272,1,5,1,AA,0.5535870516185477,0.0,155,1102,9,15,49.0
66273,1,3,6,DL,0.0,0.0,252,1947,7,30,-3.0
66274,1,4,7,OO,0.0,0.6912751677852349,227,1304,10,10,46.0
66275,1,5,1,DL,0.0,0.0,118,689,11,20,-4.0
66276,1,5,1,WN,0.6024960169941582,0.0,110,628,21,25,27.0
66277,1,4,7,UA,0.6024960169941582,0.0,205,1546,7,55,3.0
66278,1,7,3,B6,0.0,0.0,213,1237,6,11,2.0
66279,1,4,7,OO,0.0,0.0,57,109,11,0,-5.0
66280,1,4,7,WN,0.0,0.5909090909090909,130,762,8,45,10.0
66281,1,5,1,EV,0.0,0.0,142,841,6,40,-29.0
66282,1,6,2,AA,0.0,0.5669613974552512,208,1514,6,32,1.0
66283,1,2,5,B6,0.0,0.5909090909090909,160,1035,18,0,11.0
66284,1,1,4,WN,0.5788461538461539,0.0,115,669,7,20,-6.0
66285,1,5,1,OO,0.0,0.0,73,199,5,5,-7.0
66286,1,1,4,AA,0.5535870516185477,0.0,125,731,7,0,-25.0
66287,1,5,1,AA,0.0,0.0,155,944,15,50,44.0
66288,1,2,5,B6,0.0,0.5455043859649122,164,1023,7,46,-21.0
66289,1,3,6,B6,0.0,0.0,67,231,12,52,1.0
66290,1,5,1,UA,0.0,0.0,166,954,19,20,-6.0
66291,1,3,6,UA,0.0,0.0,351,2288,19,43,55.0
66292,1,1,4,NK,0.0,0.0,152,1046,13,5,-13.0
66293,1,6,2,WN,0.0,0.0,60,223,19,55,13.0
66294,1,1,4,B6,0.5182724252491694,0.0,235,1598,20,0,-10.0
66295,1,1,4,EV,0.5535870516185477,0.5212765957446809,65,304,12,10,-11.0
66296,1,6,2,OO,0.0,0.5669613974552512,64,174,18,18,-1.0
66297,1,7,3,WN,0.0,0.0,150,843,9,40,-28.0
66298,1,1,4,F9,0.6024960169941582,0.0,199,1546,18,10,42.0
66299,1,1,4,AA,0.0,0.5669613974552512,195,1440,18,25,69.0
66300,1,1,4,B6,0.0,0.0,186,1237,12,12,10.0
66301,1,7,3,OO,0.6091626479614204,0.0,110,612,7,0,-8.0
66302,1,4,7,F9,0.0,0.5013150973172015,113,604,13,45,9.0
66303,1,5,1,OO,0.5788461538461539,0.5669613974552512,55,67,14,30,101.0
66304,1,6,2,OO,0.6091626479614204,0.0,137,693,8,45,5.0
66305,1,6,2,DL,0.0,0.0,69,259,10,49,-8.0
66306,1,6,2,AS,0.0,0.0,160,954,7,0,-8.0
66307,1,3,6,B6,0.0,0.0,102,588,15,20,4.0
66308,1,1,4,B6,0.0,0.0,175,937,18,50,-20.0
66309,1,1,4,AA,0.0,0.0,74,192,17,5,-15.0
66310,1,5,1,EV,0.5576923076923077,0.0,80,317,11,35,-2.0
66311,1,6,2,AA,0.0,0.0,127,700,6,20,4.0
66312,1,5,1,UA,0.0,0.0,344,2704,8,20,-17.0
66313,1,4,7,DL,0.0,0.0,153,991,17,27,3.0
66314,1,7,3,UA,0.0,0.5013150973172015,142,775,9,11,80.0
66315,1,5,1,EV,0.6231884057971014,0.5669613974552512,55,84,5,30,114.0
66316,1,4,7,US,0.0,0.5013150973172015,104,602,15,55,6.0
66317,1,7,3,AS,0.0,0.0,277,2182,9,30,-27.0
66318,1,7,3,DL,0.0,0.0,87,422,11,0,-10.0
66319,1,4,7,UA,0.0,0.0,330,2586,10,55,161.0
66320,1,3,6,OO,0.0,0.5013150973172015,97,517,13,24,3.0
66321,1,3,6,DL,0.0,0.5909090909090909,162,1020,17,35,32.0
66322,1,3,6,AS,0.0,0.0,165,987,15,40,-3.0
66323,1,6,2,WN,0.0,0.0,90,395,15,20,49.0
66324,1,2,5,DL,0.0,0.0,211,1587,11,24,2.0
66325,1,4,7,EV,0.5356359649122807,0.0,106,456,17,25,36.0
66326,1,2,5,NK,0.0,0.0,154,933,20,25,-7.0
66327,1,2,5,OO,0.6091626479614204,0.6912751677852349,181,1013,17,11,35.0
66328,1,5,1,UA,0.0,0.0,250,1609,18,38,35.0
66329,1,3,6,OO,0.0,0.0,71,351,22,40,-9.0
66330,1,3,6,WN,0.0,0.0,255,1587,11,50,15.0
66331,1,6,2,WN,0.5444444444444444,0.0,105,432,6,15,-2.0
66332,1,6,2,WN,0.0,0.0,60,302,6,25,-8.0
66333,1,3,6,UA,0.0,0.5455043859649122,201,1400,19,54,6.0
66334,1,6,2,UA,0.6091626479614204,0.5909090909090909,126,733,20,31,54.0
66335,1,3,6,EV,0.5535870516185477,0.5945945945945946,50,164,8,40,23.0
66336,1,6,2,EV,0.0,0.0,122,528,6,5,-12.0
66337,1,1,4,UA,0.0,0.0,91,372,8,0,-1.0
66338,1,6,2,MQ,0.5671476137624861,0.0,152,764,8,20,188.0
66339,1,3,6,WN,0.0,0.0,60,239,14,0,8.0
66340,1,7,3,OO,0.0,0.0,226,1589,10,40,3.0
66341,1,3,6,EV,0.0,0.0,75,300,11,38,38.0
66342,1,5,1,EV,0.0,0.0,67,201,18,58,16.0
66343,1,6,2,OO,0.0,0.0,43,77,17,22,-20.0
66344,1,4,7,WN,0.5681016231474947,0.0,125,691,9,35,134.0
66345,1,4,7,DL,0.0,0.0,335,2182,20,30,6.0
66346,1,6,2,OO,0.0,0.0,81,337,13,45,-5.0
66347,1,3,6,MQ,0.6091626479614204,0.5344827586206896,48,157,12,5,59.0
66348,1,3,6,MQ,0.6091626479614204,0.7647058823529411,48,135,10,35,41.0
66349,1,3,6,MQ,0.0,0.51004702864472,115,674,8,0,85.0
66350,1,4,7,EV,0.6091626479614204,0.0,96,409,16,23,144.0
66351,1,2,5,DL,0.5671476137624861,0.0,194,950,15,15,-1.0
66352,1,5,1,DL,0.5444444444444444,0.0,101,432,14,17,-11.0
66353,1,5,1,WN,0.0,0.0,70,304,13,50,13.0
66354,1,3,6,OO,0.0,0.0,58,191,6,2,1.0
66355,1,6,2,OO,0.6024960169941582,0.0,113,573,17,38,5.0
66356,1,2,5,US,0.0,0.0,119,651,9,15,-8.0
66357,1,6,2,DL,0.0,0.0,110,554,19,30,-8.0
66358,1,2,5,US,0.0,0.0,350,2279,9,30,2.0
66359,1,5,1,AA,0.0,0.51004702864472,145,731,15,25,158.0
66360,1,7,3,UA,0.0,0.0,295,2007,7,45,-8.0
66361,1,2,5,WN,0.5681016231474947,0.0,110,591,8,20,-11.0
66362,1,1,4,UA,0.6091626479614204,0.0,122,678,8,12,-28.0
66363,1,5,1,VX,0.0,0.0,160,1069,9,15,-7.0
66364,1,4,7,MQ,0.5535870516185477,0.0,103,603,8,15,6.0
66365,1,2,5,OO,0.0,0.5238095238095238,120,521,9,40,-2.0
66366,1,3,6,AA,0.0,0.51004702864472,165,918,15,5,35.0
66367,1,2,5,DL,0.0,0.0,518,4502,17,35,14.0
66368,1,1,4,F9,0.0,0.5013150973172015,106,602,11,57,52.0
66369,1,3,6,WN,0.0,0.0,75,251,7,50,15.0
66370,1,5,1,AA,0.0,0.51004702864472,210,1192,11,0,-16.0
66371,1,4,7,US,0.0,0.0,98,468,13,4,9.0
66372,1,3,6,US,0.0,0.0,220,1276,7,30,-7.0
66373,1,3,6,DL,0.0,0.0,77,271,15,3,14.0
66374,1,2,5,WN,0.0,0.0,70,308,16,55,-7.0
66375,1,6,2,EV,0.6091626479614204,0.0,81,343,16,5,-14.0
66376,1,5,1,MQ,0.5260416666666666,0.51004702864472,190,931,16,25,11.0
66377,1,4,7,EV,0.0,0.5455043859649122,167,1092,11,28,142.0
66378,1,5,1,DL,0.0,0.0,81,321,10,33,5.0
66379,1,6,2,MQ,0.5535870516185477,0.0,125,785,15,11,-10.0
66380,1,1,4,AS,0.0,0.0,155,867,13,0,-8.0
66381,1,1,4,AS,0.0,0.0,165,978,17,5,-13.0
66382,1,7,3,UA,0.0,0.5013150973172015,250,1491,8,10,44.0
66383,1,6,2,WN,0.0,0.0,120,671,9,0,-15.0
66384,1,3,6,EV,0.0,0.0,119,456,9,20,-11.0
66385,1,1,4,WN,0.0,0.0,170,860,16,0,4.0
66386,1,4,7,WN,0.0,0.0,95,479,11,5,6.0
66387,1,2,5,UA,0.0,0.0,208,1222,17,45,-17.0
66388,1,5,1,DL,0.0,0.0,117,590,7,25,-14.0
66389,1,6,2,MQ,0.5535870516185477,0.6,48,181,21,55,-3.0
66390,1,3,6,EV,0.6024960169941582,0.0,164,1154,10,15,24.0
66391,1,2,5,DL,0.0,0.5909090909090909,177,1096,19,40,37.0
66392,1,4,7,WN,0.0,0.0,50,192,6,10,-3.0
66393,1,3,6,AA,0.5535870516185477,0.0,160,1119,10,20,13.0
66394,1,7,3,WN,0.0,0.0,205,1444,10,5,7.0
66395,1,5,1,WN,0.0,0.0,155,1056,11,45,-9.0
66396,1,2,5,WN,0.0,0.0,140,986,10,10,21.0
66397,1,4,7,WN,0.0,0.0,60,237,7,50,2.0
66398,1,5,1,AA,0.5535870516185477,0.0,195,1205,12,45,1.0
66399,1,3,6,AA,0.5671476137624861,0.0,180,1035,7,30,-6.0
66400,1,6,2,AA,0.0,0.0,169,1089,7,5,13.0
66401,1,3,6,OO,0.5356359649122807,0.7,69,198,13,54,-20.0
66402,1,3,6,OO,0.0,0.0,195,1384,11,30,2.0
66403,1,3,6,WN,0.0,0.0,155,849,19,25,224.0
66404,1,7,3,DL,0.0,0.0,90,370,7,0,-20.0
66405,1,4,7,AS,0.0,0.0,157,954,6,30,-19.0
66406,1,5,1,US,0.0,0.0,250,1587,11,40,-26.0
66407,1,5,1,B6,0.0,0.0,85,395,16,58,10.0
66408,1,6,2,DL,0.0,0.0,71,250,19,20,-9.0
66409,1,5,1,WN,0.6024960169941582,0.0,75,349,7,15,-7.0
66410,1,2,5,DL,0.0,0.0,87,404,7,55,-1.0
66411,1,4,7,OO,0.0,0.0,118,588,7,45,3.0
66412,1,5,1,AA,0.5671476137624861,0.5669613974552512,165,733,7,30,-10.0
66413,1,5,1,UA,0.6091626479614204,0.0,249,1514,20,41,241.0
66414,1,5,1,OO,0.0,0.5135135135135135,76,252,10,16,-13.0
66415,1,5,1,B6,0.5196850393700787,0.0,169,972,18,34,13.0
66416,1,5,1,WN,0.0,0.0,75,281,6,15,-9.0
66417,1,1,4,DL,0.0,0.0,237,1532,13,15,-24.0
66418,1,1,4,US,0.0,0.0,110,646,22,20,-14.0
66419,1,5,1,WN,0.5681016231474947,0.0,165,1105,14,0,20.0
66420,1,2,5,US,0.0,0.0,247,1916,14,15,3.0
66421,1,1,4,WN,0.0,0.0,250,1411,16,55,2.0
66422,1,1,4,EV,0.0,0.0,96,562,19,18,14.0
66423,1,5,1,US,0.0,0.0,211,1276,11,20,-19.0
66424,1,2,5,HA,0.0,0.0,38,102,9,15,-2.0
66425,1,2,5,DL,0.0,0.0,142,689,8,10,15.0
66426,1,3,6,MQ,0.0,0.51004702864472,190,987,5,45,-7.0
66427,1,2,5,DL,0.5444444444444444,0.0,112,503,15,58,14.0
66428,1,5,1,MQ,0.5789473684210527,0.51004702864472,60,158,8,15,64.0
66429,1,1,4,DL,0.651685393258427,0.0,66,205,13,14,0.0
66430,1,6,2,OO,0.0,0.0,46,109,19,0,-5.0
66431,1,5,1,DL,0.0,0.0,94,241,6,15,-22.0
66432,1,1,4,UA,0.0,0.0,198,1325,12,55,-17.0
66433,1,1,4,AA,0.0,0.51004702864472,75,237,6,0,-11.0
66434,1,5,1,WN,0.0,0.0,180,861,11,5,2.0
66435,1,5,1,US,0.0,0.0,205,1276,14,35,-2.0
66436,1,6,2,WN,0.0,0.0,155,1090,10,50,-5.0
66437,1,2,5,AA,0.6024960169941582,0.5669613974552512,145,888,13,5,11.0
66438,1,5,1,WN,0.0,0.0,85,304,7,40,-5.0
66439,1,3,6,WN,0.0,0.0,165,935,16,25,11.0
66440,1,6,2,WN,0.0,0.0,95,479,9,0,3.0
66441,1,4,7,WN,0.0,0.0,85,356,6,15,-7.0
66442,1,1,4,AA,0.6091626479614204,0.5909090909090909,120,733,16,5,53.0
66443,1,2,5,UA,0.0,0.0,135,758,22,9,8.0
66444,1,2,5,US,0.5356359649122807,0.0,186,1145,6,5,-24.0
66445,1,4,7,UA,0.0,0.5013150973172015,146,967,5,31,-5.0
66446,1,1,4,OO,0.0,0.0,160,936,11,45,2.0
66447,1,6,2,DL,0.0,0.0,153,931,7,30,121.0
66448,1,3,6,WN,0.0,0.0,170,997,8,0,-20.0
66449,1,2,5,VX,0.5182724252491694,0.0,400,2586,16,30,-15.0
66450,1,2,5,DL,0.0,0.0,328,2586,11,35,5.0
66451,1,4,7,DL,0.0,0.0,308,1947,10,52,5.0
66452,1,1,4,OO,0.0,0.0,126,674,20,15,3.0
66453,1,4,7,WN,0.0,0.0,130,680,12,30,27.0
66454,1,4,7,WN,0.0,0.0,135,834,19,35,28.0
66455,1,1,4,OO,0.6024960169941582,0.5172413793103449,118,604,10,5,29.0
66456,1,6,2,NK,0.5535870516185477,0.0,180,1055,10,5,-36.0
66457,1,5,1,EV,0.5356359649122807,0.0,112,460,20,10,-8.0
66458,1,4,7,EV,0.0,0.5245901639344263,90,429,14,40,35.0
66459,1,6,2,WN,0.0,0.0,65,319,18,10,2.0
66460,1,3,6,OO,0.6024960169941582,0.0,182,1024,15,16,96.0
66461,1,5,1,B6,0.5182724252491694,0.0,191,1041,7,40,43.0
66462,1,2,5,EV,0.0,0.0,183,1034,13,32,9.0
66463,1,5,1,MQ,0.5535870516185477,0.0,128,812,16,15,36.0
66464,1,4,7,DL,0.5356359649122807,0.0,277,1749,12,0,-8.0
66465,1,5,1,WN,0.0,0.0,160,1121,16,50,9.0
66466,1,1,4,B6,0.5454545454545454,0.0,199,1118,15,45,-24.0
66467,1,5,1,WN,0.0,0.0,125,591,18,55,52.0
66468,1,1,4,EV,0.0,0.0,112,468,16,33,7.0
66469,1,2,5,WN,0.5166666666666667,0.0,175,1037,15,45,-3.0
66470,1,3,6,DL,0.0,0.0,108,515,10,54,1.0
66471,1,5,1,WN,0.5681016231474947,0.0,125,842,13,40,-7.0
66472,1,1,4,OO,0.0,0.6912751677852349,135,848,16,30,-3.0
66473,1,2,5,WN,0.5356359649122807,0.0,90,409,12,25,6.0
66474,1,1,4,WN,0.0,0.0,70,289,13,30,-9.0
66475,1,3,6,EV,0.6024960169941582,0.5051546391752577,72,359,19,55,76.0
66476,1,4,7,DL,0.0,0.0,77,366,12,5,27.0
66477,1,6,2,DL,0.0,0.0,73,259,15,6,6.0
66478,1,2,5,EV,0.0,0.0,97,451,13,57,-13.0
66479,1,5,1,DL,0.0,0.5387205387205387,79,282,19,44,31.0
66480,1,5,1,B6,0.0,0.0,92,301,7,6,-12.0
66481,1,3,6,WN,0.5444444444444444,0.0,85,432,6,35,4.0
66482,1,3,6,DL,0.0,0.0,89,481,22,24,3.0
66483,1,3,6,AA,0.0,0.0,310,2475,6,0,8.0
66484,1,5,1,DL,0.0,0.0,139,696,8,10,-18.0
66485,1,4,7,AA,0.0,0.51004702864472,105,569,9,0,6.0
66486,1,4,7,WN,0.0,0.0,110,495,14,0,18.0
66487,1,6,2,OO,0.6091626479614204,0.0,49,67,11,56,-9.0
66488,1,3,6,WN,0.0,0.0,305,1892,12,40,2.0
66489,1,3,6,US,0.0,0.0,141,912,15,40,9.0
66490,1,6,2,AS,0.0,0.0,165,867,15,0,-26.0
66491,1,5,1,EV,0.5671476137624861,0.0,123,461,7,59,-5.0
66492,1,3,6,AA,0.5535870516185477,0.5909090909090909,190,1389,11,35,-7.0
66493,1,4,7,DL,0.0,0.0,102,515,22,5,-3.0
66494,1,5,1,DL,0.0,0.0,206,1426,7,0,-34.0
66495,1,2,5,WN,0.0,0.0,100,590,20,35,13.0
66496,1,1,4,OO,0.6024960169941582,0.5520833333333334,113,627,13,45,11.0
66497,1,4,7,DL,0.6024960169941582,0.0,167,1199,17,26,-17.0
66498,1,2,5,DL,0.0,0.0,81,259,18,45,11.0
66499,1,3,6,AA,0.0,0.0,330,2615,14,55,8.0
66500,1,4,7,DL,0.0,0.0,313,2475,16,0,24.0
66501,1,6,2,HA,0.0,0.0,345,2556,8,40,11.0
66502,1,4,7,HA,0.0,0.0,45,201,16,23,15.0
66503,1,4,7,WN,0.0,0.0,175,1050,14,50,14.0
66504,1,6,2,AA,0.5535870516185477,0.0,58,190,11,50,-4.0
66505,1,5,1,WN,0.0,0.5013150973172015,135,862,13,50,51.0
66506,1,4,7,AA,0.5535870516185477,0.5387205387205387,100,583,21,15,48.0
66507,1,4,7,UA,0.0,0.5669613974552512,129,589,8,0,-1.0
66508,1,1,4,DL,0.6024960169941582,0.0,117,680,11,25,-10.0
66509,1,2,5,EV,0.0,0.5714285714285714,183,1017,20,49,12.0
66510,1,7,3,AA,0.0,0.0,206,1242,7,15,-27.0
66511,1,1,4,F9,0.0,0.5669613974552512,200,1440,10,35,-3.0
66512,1,6,2,UA,0.0,0.0,361,2419,18,59,6.0
66513,1,5,1,AA,0.5259433962264151,0.51004702864472,175,926,16,45,-14.0
66514,1,3,6,DL,0.0,0.0,115,528,17,21,-2.0
66515,1,3,6,EV,0.0,0.5669613974552512,87,287,14,59,18.0
66516,1,5,1,WN,0.0,0.0,70,270,6,30,1.0
66517,1,2,5,US,0.0,0.0,122,651,14,30,0.0
66518,1,4,7,EV,0.6024960169941582,0.5135135135135135,56,141,10,5,175.0
66519,1,2,5,DL,0.0,0.0,204,1121,8,30,-19.0
66520,1,1,4,AS,0.0,0.0,314,2537,7,50,-29.0
66521,1,5,1,WN,0.0,0.0,120,616,7,35,-10.0
66522,1,6,2,WN,0.0,0.0,55,187,8,20,-13.0
66523,1,6,2,DL,0.0,0.0,109,545,19,25,-11.0
66524,1,5,1,EV,0.0,0.5191489361702127,123,667,11,25,-7.0
66525,1,1,4,MQ,0.0,0.51004702864472,135,737,12,15,60.0
66526,1,2,5,UA,0.6024960169941582,0.0,180,1024,11,20,19.0
66527,1,1,4,AA,0.5535870516185477,0.0,170,989,14,0,37.0
66528,1,1,4,WN,0.0,0.0,140,834,17,15,16.0
66529,1,4,7,AA,0.0,0.51004702864472,210,1464,13,10,20.0
66530,1,6,2,UA,0.6024960169941582,0.5909090909090909,213,1620,15,40,220.0
66531,1,2,5,UA,0.0,0.5909090909090909,209,1416,16,43,-32.0
66532,1,5,1,MQ,0.5671476137624861,0.0,153,764,18,0,63.0
66533,1,2,5,B6,0.0,0.0,306,2496,22,58,15.0
66534,1,4,7,AA,0.0,0.51004702864472,110,592,17,30,-10.0
66535,1,2,5,OO,0.0,0.5757575757575758,86,320,21,56,7.0
66536,1,1,4,AA,0.0,0.51004702864472,170,1205,12,15,59.0
66537,1,3,6,US,0.0,0.0,72,304,12,35,1.0
66538,1,5,1,WN,0.5681016231474947,0.0,105,601,12,55,-17.0
66539,1,6,2,EV,0.0,0.0,89,429,21,22,-6.0
66540,1,2,5,MQ,0.0,0.0,117,661,15,45,-8.0
66541,1,7,3,DL,0.0,0.0,79,321,8,10,3.0
66542,1,5,1,EV,0.0,0.0,61,201,5,35,-6.0
66543,1,1,4,WN,0.0,0.0,235,1891,10,5,7.0
66544,1,5,1,AA,0.0,0.0,187,1139,9,15,-14.0
66545,1,5,1,WN,0.0,0.0,140,869,16,25,25.0
66546,1,1,4,AA,0.5535870516185477,0.0,175,1047,17,40,74.0
66547,1,5,1,AA,0.0,0.0,67,192,14,10,87.0
66548,1,3,6,UA,0.0,0.0,320,2338,9,15,19.0
66549,1,6,2,DL,0.5272727272727272,0.0,253,1623,14,51,14.0
66550,1,4,7,WN,0.0,0.0,135,874,12,10,42.0
66551,1,4,7,UA,0.0,0.0,210,1635,13,50,6.0
66552,1,5,1,OO,0.0,0.0,84,363,20,11,-17.0
66553,1,3,6,EV,0.6091626479614204,0.0,116,667,14,40,30.0
66554,1,2,5,OO,0.6091626479614204,0.5344827586206896,58,157,9,50,-9.0
66555,1,1,4,OO,0.6091626479614204,0.52,60,174,10,55,16.0
66556,1,1,4,WN,0.0,0.0,75,417,17,55,-2.0
